Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00     288/288         std::_Vector_base<float, std::allocator<float> >::_Vector_base() [329]
[328]    0.0    0.00    0.00     288         std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl() [328]
                0.00    0.00     288/627         std::allocator<float>::allocator() [269]
-----------------------------------------------
                0.00    0.00     288/288         std::vector<float, std::allocator<float> >::vector() [341]
[329]    0.0    0.00    0.00     288         std::_Vector_base<float, std::allocator<float> >::_Vector_base() [329]
                0.00    0.00     288/288         std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl() [328]
-----------------------------------------------
                0.00    0.00     288/288         double* std::uninitialized_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [348]
[330]    0.0    0.00    0.00     288         double* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [330]
                0.00    0.00     288/288         double* std::copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [358]
-----------------------------------------------
                0.00    0.00     288/288         float* std::uninitialized_copy<std::move_iterator<float*>, float*>(std::move_iterator<float*>, std::move_iterator<float*>, float*) [349]
[331]    0.0    0.00    0.00     288         float* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<float*>, float*>(std::move_iterator<float*>, std::move_iterator<float*>, float*) [331]
                0.00    0.00     288/288         float* std::copy<std::move_iterator<float*>, float*>(std::move_iterator<float*>, std::move_iterator<float*>, float*) [359]
-----------------------------------------------
                0.00    0.00     288/288         double* std::__uninitialized_default_n<double*, unsigned long>(double*, unsigned long) [352]
[332]    0.0    0.00    0.00     288         double* std::__uninitialized_default_n_1<true>::__uninit_default_n<double*, unsigned long>(double*, unsigned long) [332]
                0.00    0.00     288/288         double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [360]
-----------------------------------------------
                0.00    0.00     288/288         float* std::__uninitialized_default_n<float*, unsigned long>(float*, unsigned long) [353]
[333]    0.0    0.00    0.00     288         float* std::__uninitialized_default_n_1<true>::__uninit_default_n<float*, unsigned long>(float*, unsigned long) [333]
                0.00    0.00     288/288         float* std::fill_n<float*, unsigned long, float>(float*, unsigned long, float const&) [361]
-----------------------------------------------
                0.00    0.00     288/288         std::pair<std::__decay_and_strip<boost::math::tools::polynomial<double>&>::__type, std::__decay_and_strip<boost::math::tools::polynomial<double>&>::__type> std::make_pair<boost::math::tools::polynomial<double>&, boost::math::tools::polynomial<double>&>(boost::math::tools::polynomial<double>&, boost::math::tools::polynomial<double>&) [362]
[334]    0.0    0.00    0.00     288         std::pair<boost::math::tools::polynomial<double>, boost::math::tools::polynomial<double> >::pair<boost::math::tools::polynomial<double>&, boost::math::tools::polynomial<double>&, void>(boost::math::tools::polynomial<double>&, boost::math::tools::polynomial<double>&) [334]
                0.00    0.00     576/1152        boost::math::tools::polynomial<double>& std::forward<boost::math::tools::polynomial<double>&>(std::remove_reference<boost::math::tools::polynomial<double>&>::type&) [240]
                0.00    0.00     576/25260       boost::math::tools::polynomial<double>::polynomial(boost::math::tools::polynomial<double> const&) [158]
-----------------------------------------------
                0.00    0.00     144/288         boost::math::tools::polynomial<double> boost::math::tools::operator/<double>(boost::math::tools::polynomial<double> const&, boost::math::tools::polynomial<double> const&) [412]
                0.00    0.00     144/288         boost::math::tools::polynomial<double> boost::math::tools::operator%<double>(boost::math::tools::polynomial<double> const&, boost::math::tools::polynomial<double> const&) [413]
[335]    0.0    0.00    0.00     288         std::pair<boost::math::tools::polynomial<double>, boost::math::tools::polynomial<double> >::~pair() [335]
                0.00    0.00     576/26175       boost::math::tools::polynomial<double>::~polynomial() [156]
-----------------------------------------------
                0.00    0.00     144/288         boost::math::tools::polynomial<float> boost::math::tools::operator/<float>(boost::math::tools::polynomial<float> const&, boost::math::tools::polynomial<float> const&) [30]
                0.00    0.00     144/288         boost::math::tools::polynomial<float> boost::math::tools::operator%<float>(boost::math::tools::polynomial<float> const&, boost::math::tools::polynomial<float> const&) [31]
[336]    0.0    0.00    0.00     288         std::pair<boost::math::tools::polynomial<float>, boost::math::tools::polynomial<float> >::~pair() [336]
                0.00    0.00     576/25953       boost::math::tools::polynomial<float>::~polynomial() [157]
-----------------------------------------------
                0.00    0.00     288/288         std::vector<double, std::allocator<double> >::resize(unsigned long) [298]
[337]    0.0    0.00    0.00     288         std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [337]
                0.00    0.00     864/101406      std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [64]
                0.00    0.00     288/288         std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [320]
                0.00    0.00     288/77286       std::vector<double, std::allocator<double> >::size() const [85]
                0.00    0.00     288/49495       std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [119]
                0.00    0.00     288/288         double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [356]
                0.00    0.00     288/288         double* std::__uninitialized_default_n_a<double*, unsigned long, double>(double*, unsigned long, std::allocator<double>&) [354]
                0.00    0.00     288/50919       void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [101]
                0.00    0.00     288/50215       std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [108]
-----------------------------------------------
                0.00    0.00     288/288         boost::math::tools::polynomial<double>::polynomial() [315]
[338]    0.0    0.00    0.00     288         std::vector<double, std::allocator<double> >::vector() [338]
                0.00    0.00     288/288         std::_Vector_base<double, std::allocator<double> >::_Vector_base() [326]
-----------------------------------------------
                0.00    0.00     288/288         boost::math::tools::polynomial<double>::polynomial(boost::math::tools::polynomial<double>&&) [316]
[339]    0.0    0.00    0.00     288         std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> >&&) [339]
                0.00    0.00     288/864         std::remove_reference<std::vector<double, std::allocator<double> >&>::type&& std::move<std::vector<double, std::allocator<double> >&>(std::vector<double, std::allocator<double> >&) [248]
                0.00    0.00     288/288         std::_Vector_base<double, std::allocator<double> >::_Vector_base(std::_Vector_base<double, std::allocator<double> >&&) [327]
-----------------------------------------------
                0.00    0.00     288/288         std::vector<float, std::allocator<float> >::resize(unsigned long) [299]
[340]    0.0    0.00    0.00     288         std::vector<float, std::allocator<float> >::_M_default_append(unsigned long) [340]
                0.00    0.00     864/100622      std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() [66]
                0.00    0.00     288/288         std::vector<float, std::allocator<float> >::_M_check_len(unsigned long, char const*) const [321]
                0.00    0.00     288/76696       std::vector<float, std::allocator<float> >::size() const [86]
                0.00    0.00     288/49080       std::_Vector_base<float, std::allocator<float> >::_M_allocate(unsigned long) [126]
                0.00    0.00     288/288         float* std::__uninitialized_move_if_noexcept_a<float*, float*, std::allocator<float> >(float*, float*, float*, std::allocator<float>&) [357]
                0.00    0.00     288/288         float* std::__uninitialized_default_n_a<float*, unsigned long, float>(float*, unsigned long, std::allocator<float>&) [355]
